datetime,year,month,day,event,importance,actual,actual_num,forecast,forecast_num,previous,previous_num,surprise,surprise_pct
2015-12-03,2015,12,3,ISM Non-Manufacturing PMI  (Nov),high,55.9,55.9,58.0,58.0,59.1,59.1,-2.1000000000000014,-3.6206896551724164
2015-12-04,2015,12,4,Unemployment Rate  (Nov),high,5.0%,0.05,5.0%,0.05,5.0%,0.05,0.0,0.0
2015-12-04,2015,12,4,U6 Unemployment Rate  (Nov),medium,9.90%,0.099,,,9.80%,0.098,,
2015-12-04,2015,12,4,Private Nonfarm Payrolls  (Nov),medium,197K,197000.0,190K,190000.0,304K,304000.0,7000.0,3.684210526315789
2015-12-04,2015,12,4,Nonfarm Payrolls  (Nov),high,211K,211000.0,200K,200000.0,298K,298000.0,11000.0,5.5
2015-12-04,2015,12,4,Trade Balance  (Oct),medium,-43.89B,-43890000000.0,-40.50B,-40500000000.0,-42.46B,-42460000000.0,-3390000000.0,-8.37037037037037
2015-12-08,2015,12,8,JOLTS Job Openings  (Oct),high,5.383M,5383000.0,5.500M,5500000.0,5.534M,5534000.0,-117000.0,-2.1272727272727274
2015-12-10,2015,12,10,Initial Jobless Claims,high,282K,282000.0,269K,269000.0,269K,269000.0,13000.0,4.83271375464684
2015-12-11,2015,12,11,Michigan 5-Year Inflation Expectations  (Dec),medium,2.60%,0.026000000000000002,,,2.60%,0.026000000000000002,,
2015-12-11,2015,12,11,Michigan Consumer Expectations  (Dec),medium,82.0,82.0,81.0,81.0,82.9,82.9,1.0,1.2345679012345678
2015-12-11,2015,12,11,Michigan Consumer Sentiment  (Dec),medium,91.8,91.8,92.0,92.0,91.3,91.3,-0.20000000000000284,-0.21739130434782916
2015-12-15,2015,12,15,NY Empire State Manufacturing Index  (Dec),medium,-4.59,-4.59,-6.00,-6.0,-10.74,-10.74,1.4100000000000001,23.5
2015-12-16,2015,12,16,Housing Starts  (Nov),medium,1.173M,1173000.0,1.135M,1135000.0,1.062M,1062000.0,38000.0,3.3480176211453743
2015-12-16,2015,12,16,Building Permits  (Nov),medium,1.289M,1289000.0,1.150M,1150000.0,1.161M,1161000.0,139000.0,12.086956521739129
2015-12-16,2015,12,16,Housing Starts (MoM)  (Nov),medium,10.5%,0.105,6.6%,0.066,-12.0%,-0.12,0.03899999999999999,59.09090909090908
2015-12-17,2015,12,17,Initial Jobless Claims,high,271K,271000.0,275K,275000.0,282K,282000.0,-4000.0,-1.4545454545454546
2015-12-17,2015,12,17,Philadelphia Fed Manufacturing Index  (Dec),high,-5.9,-5.9,1.5,1.5,1.9,1.9,-7.4,-493.33333333333337
2015-12-17,2015,12,17,Current Account  (Q3),medium,-124.1B,-124100000000.0,-118.0B,-118000000000.0,-111.1B,-111100000000.0,-6100000000.0,-5.169491525423728
2015-12-22,2015,12,22,Existing Home Sales  (Nov),high,4.76M,4760000.0,5.35M,5350000.0,5.32M,5320000.0,-590000.0,-11.02803738317757
2015-12-22,2015,12,22,Existing Home Sales (MoM)  (Nov),medium,-10.5%,-0.105,-0.5%,-0.005,-4.1%,-0.040999999999999995,-0.09999999999999999,-1999.9999999999995
2015-12-23,2015,12,23,Michigan 5-Year Inflation Expectations  (Dec),medium,2.60%,0.026000000000000002,,,2.60%,0.026000000000000002,,
2015-12-23,2015,12,23,Michigan Consumer Expectations  (Dec),medium,82.7,82.7,82.0,82.0,82.0,82.0,0.7000000000000028,0.8536585365853694
2015-12-23,2015,12,23,Michigan Consumer Sentiment  (Dec),medium,92.6,92.6,92.0,92.0,91.8,91.8,0.5999999999999943,0.652173913043472
2015-12-23,2015,12,23,New Home Sales  (Nov),high,490K,490000.0,505K,505000.0,470K,470000.0,-15000.0,-2.9702970297029703
2015-12-23,2015,12,23,New Home Sales (MoM)  (Nov),medium,4.3%,0.043,2.0%,0.02,6.3%,0.063,0.022999999999999996,114.99999999999997
2015-12-24,2015,12,24,Initial Jobless Claims,high,267K,267000.0,270K,270000.0,272K,272000.0,-3000.0,-1.1111111111111112
2015-12-29,2015,12,29,Goods Trade Balance  (Nov),medium,-60.50B,-60500000000.0,-60.90B,-60900000000.0,-58.41B,-58410000000.0,400000000.0,0.6568144499178982
2015-12-29,2015,12,29,CB Consumer Confidence  (Dec),high,96.5,96.5,93.8,93.8,92.6,92.6,2.700000000000003,2.8784648187633293
2015-12-30,2015,12,30,Pending Home Sales (MoM)  (Nov),medium,-0.9%,-0.009000000000000001,0.5%,0.005,0.4%,0.004,-0.014000000000000002,-280.0
2015-12-31,2015,12,31,Chicago PMI  (Dec),high,42.9,42.9,49.8,49.8,48.7,48.7,-6.899999999999999,-13.855421686746986
2015-12-31,2015,12,31,Initial Jobless Claims,high,287K,287000.0,270K,270000.0,267K,267000.0,17000.0,6.296296296296296
2016-01-04,2016,1,4,ISM Manufacturing Prices  (Dec),high,33.5,33.5,35.0,35.0,35.5,35.5,-1.5,-4.285714285714286
2016-01-04,2016,1,4,ISM Manufacturing Employment  (Dec),medium,48.1,48.1,49.7,49.7,51.3,51.3,-1.6000000000000014,-3.219315895372236
2016-01-04,2016,1,4,ISM Manufacturing PMI  (Dec),high,48.2,48.2,49.0,49.0,48.6,48.6,-0.7999999999999972,-1.632653061224484
2016-01-06,2016,1,6,ADP Nonfarm Employment Change  (Dec),high,257K,257000.0,192K,192000.0,211K,211000.0,65000.0,33.85416666666667
2016-01-06,2016,1,6,Trade Balance  (Nov),medium,-42.37B,-42370000000.0,-44.00B,-44000000000.0,-44.58B,-44580000000.0,1630000000.0,3.704545454545455
2016-01-06,2016,1,6,ISM Non-Manufacturing PMI  (Dec),high,55.3,55.3,56.0,56.0,55.9,55.9,-0.7000000000000028,-1.250000000000005
2016-01-07,2016,1,7,Initial Jobless Claims,high,277K,277000.0,275K,275000.0,287K,287000.0,2000.0,0.7272727272727273
2016-01-08,2016,1,8,Nonfarm Payrolls  (Dec),high,292K,292000.0,200K,200000.0,252K,252000.0,92000.0,46.0
2016-01-08,2016,1,8,Private Nonfarm Payrolls  (Dec),medium,275K,275000.0,195K,195000.0,240K,240000.0,80000.0,41.02564102564102
2016-01-08,2016,1,8,U6 Unemployment Rate  (Dec),medium,9.9%,0.099,,,9.9%,0.099,,
2016-01-08,2016,1,8,Unemployment Rate  (Dec),high,5.0%,0.05,5.0%,0.05,5.0%,0.05,0.0,0.0
2016-01-12,2016,1,12,JOLTS Job Openings,high,5.431M,5431000.0,5.410M,5410000.0,5.349M,5349000.0,21000.0,0.38817005545286504
2016-01-14,2016,1,14,Initial Jobless Claims,high,284K,284000.0,275K,275000.0,277K,277000.0,9000.0,3.272727272727273
2016-01-15,2016,1,15,Michigan Consumer Sentiment  (Jan),medium,93.3,93.3,93.0,93.0,92.6,92.6,0.29999999999999716,0.32258064516128726
2016-01-15,2016,1,15,Michigan 5-Year Inflation Expectations  (Jan),medium,2.70%,0.027000000000000003,,,2.60%,0.026000000000000002,,
2016-01-15,2016,1,15,NY Empire State Manufacturing Index  (Jan),medium,-19.37,-19.37,-4.00,-4.0,-6.21,-6.21,-15.370000000000001,-384.25
2016-01-15,2016,1,15,Michigan Consumer Expectations  (Jan),medium,85.7,85.7,82.8,82.8,82.7,82.7,2.9000000000000057,3.502415458937205
2016-01-20,2016,1,20,Building Permits  (Dec),medium,1.232M,1232000.0,1.200M,1200000.0,1.282M,1282000.0,32000.0,2.666666666666667
2016-01-20,2016,1,20,Housing Starts  (Dec),medium,1.149M,1149000.0,1.200M,1200000.0,1.179M,1179000.0,-51000.0,-4.25
2016-01-20,2016,1,20,Housing Starts (MoM)  (Dec),medium,-2.5%,-0.025,1.6%,0.016,10.1%,0.10099999999999999,-0.041,-256.25
2016-01-21,2016,1,21,Initial Jobless Claims,high,293K,293000.0,278K,278000.0,283K,283000.0,15000.0,5.39568345323741
2016-01-21,2016,1,21,Philadelphia Fed Manufacturing Index  (Jan),high,-3.5,-3.5,-5.0,-5.0,-5.9,-5.9,1.5,30.0
2016-01-22,2016,1,22,Existing Home Sales (MoM)  (Dec),medium,14.7%,0.147,8.9%,0.08900000000000001,-10.5%,-0.105,0.05799999999999998,65.16853932584267
2016-01-22,2016,1,22,Existing Home Sales  (Dec),high,5.46M,5460000.0,5.20M,5200000.0,4.76M,4760000.0,260000.0,5.0
2016-01-26,2016,1,26,CB Consumer Confidence  (Jan),high,98.1,98.1,96.5,96.5,96.3,96.3,1.5999999999999943,1.6580310880828957
2016-01-27,2016,1,27,New Home Sales  (Dec),high,544K,544000.0,500K,500000.0,491K,491000.0,44000.0,8.799999999999999
2016-01-27,2016,1,27,New Home Sales (MoM)  (Dec),medium,10.8%,0.10800000000000001,2.0%,0.02,1.9%,0.019,0.08800000000000001,440.00000000000006
2016-01-28,2016,1,28,Initial Jobless Claims,high,278K,278000.0,282K,282000.0,294K,294000.0,-4000.0,-1.4184397163120568
2016-01-28,2016,1,28,Pending Home Sales (MoM)  (Dec),medium,0.1%,0.001,0.8%,0.008,-1.1%,-0.011000000000000001,-0.007,-87.5
2016-01-29,2016,1,29,Michigan Consumer Sentiment  (Jan),medium,92.0,92.0,93.0,93.0,93.3,93.3,-1.0,-1.0752688172043012
2016-01-29,2016,1,29,Michigan Consumer Expectations  (Jan),medium,82.7,82.7,84.5,84.5,85.7,85.7,-1.7999999999999972,-2.130177514792896
2016-01-29,2016,1,29,Goods Trade Balance  (Dec),medium,-61.50B,-61500000000.0,-60.00B,-60000000000.0,-60.50B,-60500000000.0,-1500000000.0,-2.5
2016-01-29,2016,1,29,Chicago PMI  (Jan),high,55.6,55.6,45.0,45.0,42.9,42.9,10.600000000000001,23.555555555555557
2016-01-29,2016,1,29,Michigan 5-Year Inflation Expectations  (Jan),medium,2.70%,0.027000000000000003,,,2.70%,0.027000000000000003,,
2016-02-01,2016,2,1,ISM Manufacturing Employment  (Jan),medium,45.9,45.9,48.0,48.0,48.0,48.0,-2.1000000000000014,-4.3750000000000036
2016-02-01,2016,2,1,ISM Manufacturing PMI  (Jan),high,48.2,48.2,48.1,48.1,48.0,48.0,0.10000000000000142,0.20790020790021085
2016-02-01,2016,2,1,ISM Manufacturing Prices  (Jan),high,33.5,33.5,33.5,33.5,33.5,33.5,0.0,0.0
2016-02-03,2016,2,3,ISM Non-Manufacturing PMI  (Jan),high,53.5,53.5,55.1,55.1,55.3,55.3,-1.6000000000000014,-2.9038112522686053
2016-02-03,2016,2,3,ADP Nonfarm Employment Change  (Jan),high,205K,205000.0,195K,195000.0,267K,267000.0,10000.0,5.128205128205128
2016-02-04,2016,2,4,Nonfarm Productivity (QoQ)  (Q4),medium,-3.0%,-0.03,-1.8%,-0.018000000000000002,2.1%,0.021,-0.011999999999999997,-66.66666666666664
2016-02-04,2016,2,4,Unit Labor Costs (QoQ)  (Q4),medium,4.5%,0.045,3.9%,0.039,1.9%,0.019,0.005999999999999998,15.38461538461538
2016-02-04,2016,2,4,Initial Jobless Claims,high,285K,285000.0,280K,280000.0,277K,277000.0,5000.0,1.7857142857142856
2016-02-05,2016,2,5,Unemployment Rate  (Jan),high,4.9%,0.049,5.0%,0.05,5.0%,0.05,-0.0010000000000000009,-2.0000000000000018
2016-02-05,2016,2,5,U6 Unemployment Rate  (Jan),medium,9.9%,0.099,,,9.9%,0.099,,
2016-02-05,2016,2,5,Nonfarm Payrolls  (Jan),high,151K,151000.0,190K,190000.0,262K,262000.0,-39000.0,-20.526315789473685
2016-02-05,2016,2,5,Private Nonfarm Payrolls  (Jan),medium,158K,158000.0,183K,183000.0,251K,251000.0,-25000.0,-13.661202185792352
2016-02-05,2016,2,5,Trade Balance  (Dec),medium,-43.36B,-43360000000.0,-43.00B,-43000000000.0,-42.23B,-42230000000.0,-360000000.0,-0.8372093023255814
2016-02-09,2016,2,9,JOLTS Job Openings  (Dec),high,5.607M,5607000.0,5.400M,5400000.0,5.346M,5346000.0,207000.0,3.833333333333333
2016-02-11,2016,2,11,Initial Jobless Claims,high,269K,269000.0,281K,281000.0,285K,285000.0,-12000.0,-4.270462633451958
2016-02-12,2016,2,12,Michigan 5-Year Inflation Expectations  (Feb),medium,2.40%,0.024,,,2.70%,0.027000000000000003,,
2016-02-12,2016,2,12,Michigan Consumer Expectations  (Feb),medium,81.0,81.0,82.0,82.0,82.7,82.7,-1.0,-1.2195121951219512
2016-02-12,2016,2,12,Michigan Consumer Sentiment  (Feb),medium,90.7,90.7,92.0,92.0,92.0,92.0,-1.2999999999999972,-1.4130434782608665
2016-02-16,2016,2,16,NY Empire State Manufacturing Index  (Feb),medium,-16.64,-16.64,-10.00,-10.0,-19.37,-19.37,-6.640000000000001,-66.4
2016-02-17,2016,2,17,Building Permits  (Jan),medium,1.202M,1202000.0,1.200M,1200000.0,1.204M,1204000.0,2000.0,0.16666666666666669
2016-02-17,2016,2,17,Housing Starts (MoM)  (Jan),medium,-3.8%,-0.038,2.5%,0.025,-2.8%,-0.027999999999999997,-0.063,-252.0
2016-02-17,2016,2,17,Housing Starts  (Jan),medium,1.099M,1099000.0,1.170M,1170000.0,1.143M,1143000.0,-71000.0,-6.068376068376068
2016-02-18,2016,2,18,Philadelphia Fed Manufacturing Index  (Feb),high,-2.8,-2.8,-3.0,-3.0,-3.5,-3.5,0.20000000000000018,6.666666666666672
2016-02-18,2016,2,18,Initial Jobless Claims,high,262K,262000.0,275K,275000.0,269K,269000.0,-13000.0,-4.7272727272727275
2016-02-23,2016,2,23,CB Consumer Confidence  (Feb),high,92.2,92.2,97.0,97.0,97.8,97.8,-4.799999999999997,-4.948453608247419
2016-02-23,2016,2,23,Existing Home Sales  (Jan),high,5.47M,5470000.0,5.32M,5320000.0,5.45M,5450000.0,150000.0,2.819548872180451
2016-02-23,2016,2,23,Existing Home Sales (MoM)  (Jan),medium,0.4%,0.004,-2.9%,-0.028999999999999998,12.1%,0.121,0.033,113.79310344827587
2016-02-24,2016,2,24,New Home Sales (MoM)  (Jan),medium,-9.2%,-0.092,-4.4%,-0.044000000000000004,8.2%,0.08199999999999999,-0.047999999999999994,-109.09090909090907
2016-02-24,2016,2,24,New Home Sales  (Jan),high,494K,494000.0,520K,520000.0,544K,544000.0,-26000.0,-5.0
2016-02-25,2016,2,25,Initial Jobless Claims,high,272K,272000.0,270K,270000.0,262K,262000.0,2000.0,0.7407407407407408
2016-02-26,2016,2,26,Goods Trade Balance  (Jan),medium,-62.23B,-62230000000.0,-61.10B,-61100000000.0,-61.50B,-61500000000.0,-1130000000.0,-1.8494271685761048
2016-02-26,2016,2,26,Michigan 5-Year Inflation Expectations  (Feb),medium,2.50%,0.025,,,2.40%,0.024,,
2016-02-26,2016,2,26,Michigan Consumer Expectations  (Feb),medium,81.9,81.9,80.8,80.8,81.0,81.0,1.1000000000000085,1.361386138613872
2016-02-26,2016,2,26,Michigan Consumer Sentiment  (Feb),medium,91.7,91.7,91.0,91.0,90.7,90.7,0.7000000000000028,0.7692307692307724
2016-02-29,2016,2,29,Chicago PMI  (Feb),high,47.6,47.6,53.0,53.0,55.6,55.6,-5.399999999999999,-10.188679245283016
2016-02-29,2016,2,29,Pending Home Sales (MoM)  (Jan),medium,-2.5%,-0.025,0.5%,0.005,0.9%,0.009000000000000001,-0.030000000000000002,-600.0
2016-03-01,2016,3,1,ISM Manufacturing Prices  (Feb),high,38.5,38.5,34.5,34.5,33.5,33.5,4.0,11.594202898550725
2016-03-01,2016,3,1,ISM Manufacturing PMI  (Feb),high,49.5,49.5,48.5,48.5,48.2,48.2,1.0,2.0618556701030926
2016-03-01,2016,3,1,ISM Manufacturing Employment  (Feb),medium,48.5,48.5,46.4,46.4,45.9,45.9,2.1000000000000014,4.5258620689655205
2016-03-02,2016,3,2,ADP Nonfarm Employment Change  (Feb),high,214K,214000.0,190K,190000.0,193K,193000.0,24000.0,12.631578947368421
2016-03-03,2016,3,3,Initial Jobless Claims,high,278K,278000.0,271K,271000.0,272K,272000.0,7000.0,2.5830258302583027
2016-03-03,2016,3,3,Nonfarm Productivity (QoQ)  (Q4),medium,-2.2%,-0.022000000000000002,-3.2%,-0.032,-3.0%,-0.03,0.009999999999999998,31.249999999999993
2016-03-03,2016,3,3,Unit Labor Costs (QoQ)  (Q4),medium,3.3%,0.033,4.7%,0.047,4.5%,0.045,-0.013999999999999999,-29.78723404255319
2016-03-03,2016,3,3,ISM Non-Manufacturing PMI  (Feb),high,53.4,53.4,53.2,53.2,53.5,53.5,0.19999999999999574,0.3759398496240521
2016-03-04,2016,3,4,Nonfarm Payrolls  (Feb),high,242K,242000.0,190K,190000.0,172K,172000.0,52000.0,27.368421052631582
2016-03-04,2016,3,4,Private Nonfarm Payrolls  (Feb),medium,230K,230000.0,185K,185000.0,182K,182000.0,45000.0,24.324324324324326
2016-03-04,2016,3,4,Trade Balance  (Jan),medium,-45.68B,-45680000000.0,-44.00B,-44000000000.0,-44.70B,-44700000000.0,-1680000000.0,-3.8181818181818183
2016-03-04,2016,3,4,U6 Unemployment Rate  (Feb),medium,9.7%,0.09699999999999999,,,9.9%,0.099,,
2016-03-04,2016,3,4,Unemployment Rate  (Feb),high,4.9%,0.049,4.9%,0.049,4.9%,0.049,0.0,0.0
2016-03-10,2016,3,10,Initial Jobless Claims,high,259K,259000.0,275K,275000.0,277K,277000.0,-16000.0,-5.818181818181818
2016-03-15,2016,3,15,NY Empire State Manufacturing Index  (Mar),medium,0.62,0.62,-10.00,-10.0,-16.64,-16.64,10.62,106.19999999999999
2016-03-16,2016,3,16,Housing Starts (MoM)  (Feb),medium,5.2%,0.052000000000000005,4.6%,0.046,-3.4%,-0.034,0.006000000000000005,13.043478260869575
2016-03-16,2016,3,16,Housing Starts  (Feb),medium,1.178M,1178000.0,1.150M,1150000.0,1.120M,1120000.0,28000.0,2.4347826086956523
2016-03-16,2016,3,16,Building Permits  (Feb),medium,1.167M,1167000.0,1.200M,1200000.0,1.204M,1204000.0,-33000.0,-2.75
2016-03-17,2016,3,17,Current Account  (Q4),medium,-125.3B,-125300000000.0,-118.9B,-118900000000.0,-129.9B,-129900000000.0,-6400000000.0,-5.3826745164003365
2016-03-17,2016,3,17,Initial Jobless Claims,high,265K,265000.0,268K,268000.0,258K,258000.0,-3000.0,-1.1194029850746268
2016-03-17,2016,3,17,Philadelphia Fed Manufacturing Index  (Mar),high,12.4,12.4,-1.7,-1.7,-2.8,-2.8,14.1,829.4117647058824
2016-03-17,2016,3,17,JOLTS Job Openings  (Jan),high,5.541M,5541000.0,5.500M,5500000.0,5.281M,5281000.0,41000.0,0.7454545454545454
2016-03-18,2016,3,18,Michigan 5-Year Inflation Expectations  (Mar),medium,2.70%,0.027000000000000003,,,2.50%,0.025,,
2016-03-18,2016,3,18,Michigan Consumer Expectations  (Mar),medium,80.0,80.0,82.3,82.3,81.9,81.9,-2.299999999999997,-2.794653705953824
2016-03-18,2016,3,18,Michigan Consumer Sentiment  (Mar),medium,90.0,90.0,92.2,92.2,91.7,91.7,-2.200000000000003,-2.386117136659439
2016-03-21,2016,3,21,Existing Home Sales (MoM)  (Feb),medium,-7.1%,-0.071,-2.2%,-0.022000000000000002,0.4%,0.004,-0.04899999999999999,-222.72727272727266
2016-03-21,2016,3,21,Existing Home Sales  (Feb),high,5.08M,5080000.0,5.34M,5340000.0,5.47M,5470000.0,-260000.0,-4.868913857677903
2016-03-23,2016,3,23,New Home Sales (MoM)  (Feb),medium,2.0%,0.02,3.2%,0.032,-7.0%,-0.07,-0.012,-37.5
2016-03-23,2016,3,23,New Home Sales  (Feb),high,512K,512000.0,510K,510000.0,502K,502000.0,2000.0,0.39215686274509803
2016-03-24,2016,3,24,Initial Jobless Claims,high,265K,265000.0,268K,268000.0,259K,259000.0,-3000.0,-1.1194029850746268
2016-03-28,2016,3,28,Pending Home Sales (MoM)  (Feb),medium,3.5%,0.035,1.0%,0.01,-3.0%,-0.03,0.025,250.0
2016-03-28,2016,3,28,Goods Trade Balance  (Feb),medium,-62.86B,-62860000000.0,-62.30B,-62300000000.0,-62.23B,-62230000000.0,-560000000.0,-0.8988764044943821
2016-03-29,2016,3,29,CB Consumer Confidence  (Mar),high,96.2,96.2,94.0,94.0,94.0,94.0,2.200000000000003,2.3404255319148968
2016-03-30,2016,3,30,ADP Nonfarm Employment Change  (Mar),high,200K,200000.0,194K,194000.0,205K,205000.0,6000.0,3.0927835051546393
2016-03-31,2016,3,31,Initial Jobless Claims,high,276K,276000.0,265K,265000.0,265K,265000.0,11000.0,4.150943396226415
2016-03-31,2016,3,31,Chicago PMI  (Mar),high,53.6,53.6,50.0,50.0,47.6,47.6,3.6000000000000014,7.200000000000002
2016-04-01,2016,4,1,Michigan Consumer Expectations  (Mar),medium,81.5,81.5,80.5,80.5,80.0,80.0,1.0,1.2422360248447204
2016-04-01,2016,4,1,Michigan 5-Year Inflation Expectations  (Mar),medium,2.70%,0.027000000000000003,,,2.70%,0.027000000000000003,,
2016-04-01,2016,4,1,ISM Manufacturing Prices  (Mar),high,51.5,51.5,42.0,42.0,38.5,38.5,9.5,22.61904761904762
2016-04-01,2016,4,1,ISM Manufacturing PMI  (Mar),high,51.8,51.8,50.7,50.7,49.5,49.5,1.0999999999999943,2.169625246548312
2016-04-01,2016,4,1,Michigan Consumer Sentiment  (Mar),medium,91.0,91.0,90.5,90.5,90.0,90.0,0.5,0.5524861878453038
2016-04-01,2016,4,1,Unemployment Rate  (Mar),high,5.0%,0.05,4.9%,0.049,4.9%,0.049,0.0010000000000000009,2.0408163265306136
2016-04-01,2016,4,1,U6 Unemployment Rate  (Mar),medium,9.8%,0.098,,,9.7%,0.09699999999999999,,
2016-04-01,2016,4,1,Private Nonfarm Payrolls  (Mar),medium,195K,195000.0,197K,197000.0,236K,236000.0,-2000.0,-1.015228426395939
2016-04-01,2016,4,1,Nonfarm Payrolls  (Mar),high,215K,215000.0,205K,205000.0,245K,245000.0,10000.0,4.878048780487805
2016-04-01,2016,4,1,ISM Manufacturing Employment  (Mar),medium,48.1,48.1,49.5,49.5,48.5,48.5,-1.3999999999999986,-2.828282828282825
2016-04-05,2016,4,5,Trade Balance  (Feb),medium,-47.06B,-47060000000.0,-46.20B,-46200000000.0,-45.88B,-45880000000.0,-860000000.0,-1.8614718614718615
2016-04-05,2016,4,5,ISM Non-Manufacturing PMI  (Mar),high,54.5,54.5,54.0,54.0,53.4,53.4,0.5,0.9259259259259258
2016-04-05,2016,4,5,JOLTS Job Openings  (Feb),high,5.445M,5445000.0,5.500M,5500000.0,5.604M,5604000.0,-55000.0,-1.0
2016-04-07,2016,4,7,Initial Jobless Claims,high,267K,267000.0,270K,270000.0,276K,276000.0,-3000.0,-1.1111111111111112
2016-04-14,2016,4,14,Initial Jobless Claims,high,253K,253000.0,270K,270000.0,266K,266000.0,-17000.0,-6.296296296296296
2016-04-15,2016,4,15,NY Empire State Manufacturing Index  (Apr),medium,9.56,9.56,2.21,2.21,0.62,0.62,7.3500000000000005,332.579185520362
2016-04-15,2016,4,15,Michigan 5-Year Inflation Expectations  (Apr),medium,2.50%,0.025,,,2.70%,0.027000000000000003,,
2016-04-15,2016,4,15,Michigan Consumer Expectations  (Apr),medium,79.6,79.6,82.5,82.5,81.5,81.5,-2.9000000000000057,-3.515151515151522
2016-04-15,2016,4,15,Michigan Consumer Sentiment  (Apr),medium,89.7,89.7,92.0,92.0,91.0,91.0,-2.299999999999997,-2.499999999999997
2016-04-19,2016,4,19,Building Permits  (Mar),medium,1.086M,1086000.0,1.200M,1200000.0,1.177M,1177000.0,-114000.0,-9.5
2016-04-19,2016,4,19,Housing Starts  (Mar),medium,1.089M,1089000.0,1.170M,1170000.0,1.194M,1194000.0,-81000.0,-6.923076923076923
2016-04-19,2016,4,19,Housing Starts (MoM)  (Mar),medium,-8.8%,-0.08800000000000001,,,6.9%,0.069,,
2016-04-20,2016,4,20,Existing Home Sales  (Mar),high,5.33M,5330000.0,5.30M,5300000.0,5.07M,5070000.0,30000.0,0.5660377358490566
2016-04-20,2016,4,20,Existing Home Sales (MoM)  (Mar),medium,5.1%,0.051,3.5%,0.035,-7.3%,-0.073,0.015999999999999993,45.714285714285694
2016-04-21,2016,4,21,Initial Jobless Claims,high,247K,247000.0,263K,263000.0,253K,253000.0,-16000.0,-6.083650190114068
2016-04-21,2016,4,21,Philadelphia Fed Manufacturing Index  (Apr),high,-1.6,-1.6,8.9,8.9,12.4,12.4,-10.5,-117.97752808988764
2016-04-25,2016,4,25,New Home Sales (MoM)  (Mar),medium,-1.5%,-0.015,1.0%,0.01,-0.4%,-0.004,-0.025,-250.0
2016-04-25,2016,4,25,New Home Sales  (Mar),high,511K,511000.0,520K,520000.0,519K,519000.0,-9000.0,-1.7307692307692308
2016-04-26,2016,4,26,CB Consumer Confidence  (Apr),high,94.2,94.2,96.0,96.0,96.1,96.1,-1.7999999999999972,-1.8749999999999971
2016-04-27,2016,4,27,Goods Trade Balance  (Mar),medium,-56.90B,-56900000000.0,-62.50B,-62500000000.0,-62.86B,-62860000000.0,5600000000.0,8.959999999999999
2016-04-27,2016,4,27,Pending Home Sales (MoM)  (Mar),medium,1.4%,0.013999999999999999,0.5%,0.005,3.4%,0.034,0.008999999999999998,179.99999999999994
2016-04-28,2016,4,28,Initial Jobless Claims,high,257K,257000.0,260K,260000.0,248K,248000.0,-3000.0,-1.153846153846154
2016-04-29,2016,4,29,Chicago PMI  (Apr),high,50.4,50.4,53.0,53.0,53.6,53.6,-2.6000000000000014,-4.905660377358493
2016-04-29,2016,4,29,Michigan 5-Year Inflation Expectations  (Apr),medium,2.50%,0.025,,,2.50%,0.025,,
2016-04-29,2016,4,29,Michigan Consumer Expectations  (Apr),medium,77.6,77.6,80.2,80.2,79.6,79.6,-2.6000000000000085,-3.241895261845397
2016-04-29,2016,4,29,Michigan Consumer Sentiment  (Apr),medium,89.0,89.0,90.0,90.0,89.7,89.7,-1.0,-1.1111111111111112
2016-05-02,2016,5,2,ISM Manufacturing Prices  (Apr),high,59.0,59.0,52.0,52.0,51.5,51.5,7.0,13.461538461538462
2016-05-02,2016,5,2,ISM Manufacturing PMI  (Apr),high,50.8,50.8,51.4,51.4,51.8,51.8,-0.6000000000000014,-1.167315175097279
2016-05-02,2016,5,2,ISM Manufacturing Employment  (Apr),medium,49.2,49.2,49.0,49.0,48.1,48.1,0.20000000000000284,0.40816326530612823
2016-05-04,2016,5,4,ADP Nonfarm Employment Change  (Apr),high,156K,156000.0,196K,196000.0,194K,194000.0,-40000.0,-20.408163265306122
2016-05-04,2016,5,4,Nonfarm Productivity (QoQ)  (Q1),medium,-1.0%,-0.01,-1.4%,-0.013999999999999999,-1.7%,-0.017,0.003999999999999998,28.571428571428566
2016-05-04,2016,5,4,Trade Balance  (Mar),medium,-40.44B,-40440000000.0,-41.50B,-41500000000.0,-46.96B,-46960000000.0,1060000000.0,2.5542168674698793
2016-05-04,2016,5,4,Unit Labor Costs (QoQ)  (Q1),medium,4.1%,0.040999999999999995,3.3%,0.033,2.7%,0.027000000000000003,0.007999999999999993,24.24242424242422
2016-05-04,2016,5,4,ISM Non-Manufacturing PMI  (Apr),high,55.7,55.7,54.7,54.7,54.5,54.5,1.0,1.8281535648994516
2016-05-05,2016,5,5,Initial Jobless Claims,high,274K,274000.0,260K,260000.0,257K,257000.0,14000.0,5.384615384615385
2016-05-06,2016,5,6,Nonfarm Payrolls  (Apr),high,160K,160000.0,202K,202000.0,208K,208000.0,-42000.0,-20.792079207920793
2016-05-06,2016,5,6,Private Nonfarm Payrolls  (Apr),medium,171K,171000.0,193K,193000.0,184K,184000.0,-22000.0,-11.398963730569948
2016-05-06,2016,5,6,U6 Unemployment Rate  (Apr),medium,9.7%,0.09699999999999999,,,9.8%,0.098,,
2016-05-06,2016,5,6,Unemployment Rate  (Apr),high,5.0%,0.05,5.0%,0.05,5.0%,0.05,0.0,0.0
